sex,birth_year,age,mort_rate,provenance
F,1944,104,0.2157860317,[std] INSEE-shaped generational proxy
F,1944,105,0.2380270532,[std] INSEE-shaped generational proxy
F,1944,106,0.2621574265,[std] INSEE-shaped generational proxy
F,1944,107,0.2882433207,[std] INSEE-shaped generational proxy
F,1944,108,0.3163295948,[std] INSEE-shaped generational proxy
F,1944,109,0.3464334156,[std] INSEE-shaped generational proxy
F,1944,110,0.3785371830,[std] INSEE-shaped generational proxy
F,1944,111,0.4125809493,[std] INSEE-shaped generational proxy
F,1944,112,0.4484546389,[std] INSEE-shaped generational proxy
F,1944,113,0.4859905202,[std] INSEE-shaped generational proxy
F,1944,114,0.5249565550,[std] INSEE-shaped generational proxy
F,1944,115,0.5650514260,[std] INSEE-shaped generational proxy
F,1944,116,0.6059022156,[std] INSEE-shaped generational proxy
F,1944,117,0.6470658320,[std] INSEE-shaped generational proxy
F,1944,118,0.6880353166,[std] INSEE-shaped generational proxy
F,1944,119,0.7282520613,[std] INSEE-shaped generational proxy
F,1944,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1945,50,0.0008721039,[std] INSEE-shaped generational proxy
F,1945,51,0.0009393367,[std] INSEE-shaped generational proxy
F,1945,52,0.0010145321,[std] INSEE-shaped generational proxy
F,1945,53,0.0010986324,[std] INSEE-shaped generational proxy
F,1945,54,0.0011926913,[std] INSEE-shaped generational proxy
F,1945,55,0.0012978870,[std] INSEE-shaped generational proxy
F,1945,56,0.0014155365,[std] INSEE-shaped generational proxy
F,1945,57,0.0015471126,[std] INSEE-shaped generational proxy
F,1945,58,0.0016942615,[std] INSEE-shaped generational proxy
F,1945,59,0.0018588239,[std] INSEE-shaped generational proxy
F,1945,60,0.0020428569,[std] INSEE-shaped generational proxy
F,1945,61,0.0022486599,[std] INSEE-shaped generational proxy
F,1945,62,0.0024788030,[std] INSEE-shaped generational proxy
F,1945,63,0.0027361580,[std] INSEE-shaped generational proxy
F,1945,64,0.0030239343,[std] INSEE-shaped generational proxy
F,1945,65,0.0033457175,[std] INSEE-shaped generational proxy
F,1945,66,0.0037055129,[std] INSEE-shaped generational proxy
F,1945,67,0.0041077949,[std] INSEE-shaped generational proxy
F,1945,68,0.0045575601,[std] INSEE-shaped generational proxy
F,1945,69,0.0050603875,[std] INSEE-shaped generational proxy
F,1945,70,0.0056225056,[std] INSEE-shaped generational proxy
F,1945,71,0.0062508656,[std] INSEE-shaped generational proxy
F,1945,72,0.0069532239,[std] INSEE-shaped generational proxy
F,1945,73,0.0077382325,[std] INSEE-shaped generational proxy
F,1945,74,0.0086155396,[std] INSEE-shaped generational proxy
F,1945,75,0.0095958999,[std] INSEE-shaped generational proxy
F,1945,76,0.0106912969,[std] INSEE-shaped generational proxy
F,1945,77,0.0119150773,[std] INSEE-shaped generational proxy
F,1945,78,0.0132820978,[std] INSEE-shaped generational proxy
F,1945,79,0.0148088872,[std] INSEE-shaped generational proxy
F,1945,80,0.0165138220,[std] INSEE-shaped generational proxy
F,1945,81,0.0184173179,[std] INSEE-shaped generational proxy
F,1945,82,0.0205420380,[std] INSEE-shaped generational proxy
F,1945,83,0.0229131162,[std] INSEE-shaped generational proxy
F,1945,84,0.0255583977,[std] INSEE-shaped generational proxy
F,1945,85,0.0285086950,[std] INSEE-shaped generational proxy
F,1945,86,0.0317980585,[std] INSEE-shaped generational proxy
F,1945,87,0.0354640601,[std] INSEE-shaped generational proxy
F,1945,88,0.0395480864,[std] INSEE-shaped generational proxy
F,1945,89,0.0440956378,[std] INSEE-shaped generational proxy
F,1945,90,0.0491566266,[std] INSEE-shaped generational proxy
F,1945,91,0.0547856677,[std] INSEE-shaped generational proxy
F,1945,92,0.0610423494,[std] INSEE-shaped generational proxy
F,1945,93,0.0679914731,[std] INSEE-shaped generational proxy
F,1945,94,0.0757032417,[std] INSEE-shaped generational proxy
F,1945,95,0.0842533774,[std] INSEE-shaped generational proxy
F,1945,96,0.0937231403,[std] INSEE-shaped generational proxy
F,1945,97,0.1041992163,[std] INSEE-shaped generational proxy
F,1945,98,0.1157734319,[std] INSEE-shaped generational proxy
F,1945,99,0.1285422520,[std] INSEE-shaped generational proxy
F,1945,100,0.1426060024,[std] INSEE-shaped generational proxy
F,1945,101,0.1580677556,[std] INSEE-shaped generational proxy
F,1945,102,0.1750318081,[std] INSEE-shaped generational proxy
F,1945,103,0.1936016715,[std] INSEE-shaped generational proxy
F,1945,104,0.2138774977,[std] INSEE-shaped generational proxy
F,1945,105,0.2359528557,[std] INSEE-shaped generational proxy
F,1945,106,0.2599107887,[std] INSEE-shaped generational proxy
F,1945,107,0.2858190924,[std] INSEE-shaped generational proxy
F,1945,108,0.3137247879,[std] INSEE-shaped generational proxy
F,1945,109,0.3436478064,[std] INSEE-shaped generational proxy
F,1945,110,0.3755739715,[std] INSEE-shaped generational proxy
F,1945,111,0.4094474531,[std] INSEE-shaped generational proxy
F,1945,112,0.4451629885,[std] INSEE-shaped generational proxy
F,1945,113,0.4825583091,[std] INSEE-shaped generational proxy
F,1945,114,0.5214073811,[std] INSEE-shaped generational proxy
F,1945,115,0.5614152446,[std] INSEE-shaped generational proxy
F,1945,116,0.6022154113,[std] INSEE-shaped generational proxy
F,1945,117,0.6433709079,[std] INSEE-shaped generational proxy
F,1945,118,0.6843801005,[std] INSEE-shaped generational proxy
F,1945,119,0.7246883458,[std] INSEE-shaped generational proxy
F,1945,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1946,50,0.0008633866,[std] INSEE-shaped generational proxy
F,1946,51,0.0009299477,[std] INSEE-shaped generational proxy
F,1946,52,0.0010043919,[std] INSEE-shaped generational proxy
F,1946,53,0.0010876521,[std] INSEE-shaped generational proxy
F,1946,54,0.0011807715,[std] INSEE-shaped generational proxy
F,1946,55,0.0012849164,[std] INSEE-shaped generational proxy
F,1946,56,0.0014013910,[std] INSEE-shaped generational proxy
F,1946,57,0.0015316533,[std] INSEE-shaped generational proxy
F,1946,58,0.0016773332,[std] INSEE-shaped generational proxy
F,1946,59,0.0018402528,[std] INSEE-shaped generational proxy
F,1946,60,0.0020224490,[std] INSEE-shaped generational proxy
F,1946,61,0.0022261984,[std] INSEE-shaped generational proxy
F,1946,62,0.0024540454,[std] INSEE-shaped generational proxy
F,1946,63,0.0027088336,[std] INSEE-shaped generational proxy
F,1946,64,0.0029937403,[std] INSEE-shaped generational proxy
F,1946,65,0.0033123157,[std] INSEE-shaped generational proxy
F,1946,66,0.0036685259,[std] INSEE-shaped generational proxy
F,1946,67,0.0040668006,[std] INSEE-shaped generational proxy
F,1946,68,0.0045120875,[std] INSEE-shaped generational proxy
F,1946,69,0.0050099106,[std] INSEE-shaped generational proxy
F,1946,70,0.0055664373,[std] INSEE-shaped generational proxy
F,1946,71,0.0061885507,[std] INSEE-shaped generational proxy
F,1946,72,0.0068839315,[std] INSEE-shaped generational proxy
F,1946,73,0.0076611474,[std] INSEE-shaped generational proxy
F,1946,74,0.0085297527,[std] INSEE-shaped generational proxy
F,1946,75,0.0095003982,[std] INSEE-shaped generational proxy
F,1946,76,0.0105849518,[std] INSEE-shaped generational proxy
F,1946,77,0.0117966321,[std] INSEE-shaped generational proxy
F,1946,78,0.0131501540,[std] INSEE-shaped generational proxy
F,1946,79,0.0146618894,[std] INSEE-shaped generational proxy
F,1946,80,0.0163500412,[std] INSEE-shaped generational proxy
F,1946,81,0.0182348343,[std] INSEE-shaped generational proxy
F,1946,82,0.0203387210,[std] INSEE-shaped generational proxy
F,1946,83,0.0226866042,[std] INSEE-shaped generational proxy
F,1946,84,0.0253060754,[std] INSEE-shaped generational proxy
F,1946,85,0.0282276703,[std] INSEE-shaped generational proxy
F,1946,86,0.0314851374,[std] INSEE-shaped generational proxy
F,1946,87,0.0351157208,[std] INSEE-shaped generational proxy
F,1946,88,0.0391604528,[std] INSEE-shaped generational proxy
F,1946,89,0.0436644525,[std] INSEE-shaped generational proxy
F,1946,90,0.0486772244,[std] INSEE-shaped generational proxy
F,1946,91,0.0542529501,[std] INSEE-shaped generational proxy
F,1946,92,0.0604507616,[std] INSEE-shaped generational proxy
F,1946,93,0.0673349839,[std] INSEE-shaped generational proxy
F,1946,94,0.0749753295,[std] INSEE-shaped generational proxy
F,1946,95,0.0834470230,[std] INSEE-shaped generational proxy
F,1946,96,0.0928308303,[std] INSEE-shaped generational proxy
F,1946,97,0.1032129594,[std] INSEE-shaped generational proxy
F,1946,98,0.1146847927,[std] INSEE-shaped generational proxy
F,1946,99,0.1273424063,[std] INSEE-shaped generational proxy
F,1946,100,0.1412858201,[std] INSEE-shaped generational proxy
F,1946,101,0.1566179160,[std] INSEE-shaped generational proxy
F,1946,102,0.1734429550,[std] INSEE-shaped generational proxy
F,1946,103,0.1918646159,[std] INSEE-shaped generational proxy
F,1946,104,0.2119834737,[std] INSEE-shaped generational proxy
F,1946,105,0.2338938384,[std] INSEE-shaped generational proxy
F,1946,106,0.2576798789,[std] INSEE-shaped generational proxy
F,1946,107,0.2834109732,[std] INSEE-shaped generational proxy
F,1946,108,0.3111362531,[std] INSEE-shaped generational proxy
F,1946,109,0.3408783582,[std] INSEE-shaped generational proxy
F,1946,110,0.3726264747,[std] INSEE-shaped generational proxy
F,1946,111,0.4063288270,[std] INSEE-shaped generational proxy
F,1946,112,0.4418849039,[std] INSEE-shaped generational proxy
F,1946,113,0.4791378453,[std] INSEE-shaped generational proxy
F,1946,114,0.5178675792,[std] INSEE-shaped generational proxy
F,1946,115,0.5577854816,[std] INSEE-shaped generational proxy
F,1946,116,0.5985315015,[std] INSEE-shaped generational proxy
F,1946,117,0.6396748299,[std] INSEE-shaped generational proxy
F,1946,118,0.6807192511,[std] INSEE-shaped generational proxy
F,1946,119,0.7211142334,[std] INSEE-shaped generational proxy
F,1946,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1947,50,0.0008547564,[std] INSEE-shaped generational proxy
F,1947,51,0.0009206525,[std] INSEE-shaped generational proxy
F,1947,52,0.0009943529,[std] INSEE-shaped generational proxy
F,1947,53,0.0010767814,[std] INSEE-shaped generational proxy
F,1947,54,0.0011689707,[std] INSEE-shaped generational proxy
F,1947,55,0.0012720754,[std] INSEE-shaped generational proxy
F,1947,56,0.0013873868,[std] INSEE-shaped generational proxy
F,1947,57,0.0015163484,[std] INSEE-shaped generational proxy
F,1947,58,0.0016605738,[std] INSEE-shaped generational proxy
F,1947,59,0.0018218670,[std] INSEE-shaped generational proxy
F,1947,60,0.0020022447,[std] INSEE-shaped generational proxy
F,1947,61,0.0022039609,[std] INSEE-shaped generational proxy
F,1947,62,0.0024295348,[std] INSEE-shaped generational proxy
F,1947,63,0.0026817816,[std] INSEE-shaped generational proxy
F,1947,64,0.0029638473,[std] INSEE-shaped generational proxy
F,1947,65,0.0032792470,[std] INSEE-shaped generational proxy
F,1947,66,0.0036319073,[std] INSEE-shaped generational proxy
F,1947,67,0.0040262146,[std] INSEE-shaped generational proxy
F,1947,68,0.0044670675,[std] INSEE-shaped generational proxy
F,1947,69,0.0049599360,[std] INSEE-shaped generational proxy
F,1947,70,0.0055109266,[std] INSEE-shaped generational proxy
F,1947,71,0.0061268552,[std] INSEE-shaped generational proxy
F,1947,72,0.0068153273,[std] INSEE-shaped generational proxy
F,1947,73,0.0075848272,[std] INSEE-shaped generational proxy
F,1947,74,0.0084448164,[std] INSEE-shaped generational proxy
F,1947,75,0.0094058424,[std] INSEE-shaped generational proxy
F,1947,76,0.0104796589,[std] INSEE-shaped generational proxy
F,1947,77,0.0116793574,[std] INSEE-shaped generational proxy
F,1947,78,0.0130195123,[std] INSEE-shaped generational proxy
F,1947,79,0.0145163399,[std] INSEE-shaped generational proxy
F,1947,80,0.0161878714,[std] INSEE-shaped generational proxy
F,1947,81,0.0180541421,[std] INSEE-shaped generational proxy
F,1947,82,0.0201373956,[std] INSEE-shaped generational proxy
F,1947,83,0.0224623055,[std] INSEE-shaped generational proxy
F,1947,84,0.0250562120,[std] INSEE-shaped generational proxy
F,1947,85,0.0279493758,[std] INSEE-shaped generational proxy
F,1947,86,0.0311752459,[std] INSEE-shaped generational proxy
F,1947,87,0.0347707410,[std] INSEE-shaped generational proxy
F,1947,88,0.0387765414,[std] INSEE-shaped generational proxy
F,1947,89,0.0432373874,[std] INSEE-shaped generational proxy
F,1947,90,0.0482023781,[std] INSEE-shaped generational proxy
F,1947,91,0.0537252640,[std] INSEE-shaped generational proxy
F,1947,92,0.0598647225,[std] INSEE-shaped generational proxy
F,1947,93,0.0666846041,[std] INSEE-shaped generational proxy
F,1947,94,0.0742541317,[std] INSEE-shaped generational proxy
F,1947,95,0.0826480327,[std] INSEE-shaped generational proxy
F,1947,96,0.0919465780,[std] INSEE-shaped generational proxy
F,1947,97,0.1022354954,[std] INSEE-shaped generational proxy
F,1947,98,0.1136057196,[std] INSEE-shaped generational proxy
F,1947,99,0.1261529319,[std] INSEE-shaped generational proxy
F,1947,100,0.1399768373,[std] INSEE-shaped generational proxy
F,1947,101,0.1551801154,[std] INSEE-shaped generational proxy
F,1947,102,0.1718669762,[std] INSEE-shaped generational proxy
F,1947,103,0.1901412451,[std] INSEE-shaped generational proxy
F,1947,104,0.2101038949,[std] INSEE-shaped generational proxy
F,1947,105,0.2318499455,[std] INSEE-shaped generational proxy
F,1947,106,0.2554646540,[std] INSEE-shaped generational proxy
F,1947,107,0.2810189367,[std] INSEE-shaped generational proxy
F,1947,108,0.3085639861,[std] INSEE-shaped generational proxy
F,1947,109,0.3381250938,[std] INSEE-shaped generational proxy
F,1947,110,0.3696947479,[std] INSEE-shaped generational proxy
F,1947,111,0.4032251645,[std] INSEE-shaped generational proxy
F,1947,112,0.4386205226,[std] INSEE-shaped generational proxy
F,1947,113,0.4757293142,[std] INSEE-shaped generational proxy
F,1947,114,0.5143373859,[std] INSEE-shaped generational proxy
F,1947,115,0.5541624260,[std] INSEE-shaped generational proxy
F,1947,116,0.5948508249,[std] INSEE-shaped generational proxy
F,1947,117,0.6359779808,[std] INSEE-shaped generational proxy
F,1947,118,0.6770531847,[std] INSEE-shaped generational proxy
F,1947,119,0.7175301584,[std] INSEE-shaped generational proxy
F,1947,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1948,50,0.0008462125,[std] INSEE-shaped generational proxy
F,1948,51,0.0009114502,[std] INSEE-shaped generational proxy
F,1948,52,0.0009844143,[std] INSEE-shaped generational proxy
F,1948,53,0.0010660193,[std] INSEE-shaped generational proxy
F,1948,54,0.0011572877,[std] INSEE-shaped generational proxy
F,1948,55,0.0012593627,[std] INSEE-shaped generational proxy
F,1948,56,0.0013735225,[std] INSEE-shaped generational proxy
F,1948,57,0.0015011963,[std] INSEE-shaped generational proxy
F,1948,58,0.0016439817,[std] INSEE-shaped generational proxy
F,1948,59,0.0018036648,[std] INSEE-shaped generational proxy
F,1948,60,0.0019822422,[std] INSEE-shaped generational proxy
F,1948,61,0.0021819454,[std] INSEE-shaped generational proxy
F,1948,62,0.0024052687,[std] INSEE-shaped generational proxy
F,1948,63,0.0026549994,[std] INSEE-shaped generational proxy
F,1948,64,0.0029342524,[std] INSEE-shaped generational proxy
F,1948,65,0.0032465078,[std] INSEE-shaped generational proxy
F,1948,66,0.0035956536,[std] INSEE-shaped generational proxy
F,1948,67,0.0039860328,[std] INSEE-shaped generational proxy
F,1948,68,0.0044224958,[std] INSEE-shaped generational proxy
F,1948,69,0.0049104586,[std] INSEE-shaped generational proxy
F,1948,70,0.0054559679,[std] INSEE-shaped generational proxy
F,1948,71,0.0060657729,[std] INSEE-shaped generational proxy
F,1948,72,0.0067474045,[std] INSEE-shaped generational proxy
F,1948,73,0.0075092644,[std] INSEE-shaped generational proxy
F,1948,74,0.0083607222,[std] INSEE-shaped generational proxy
F,1948,75,0.0093122233,[std] INSEE-shaped generational proxy
F,1948,76,0.0103754079,[std] INSEE-shaped generational proxy
F,1948,77,0.0115632417,[std] INSEE-shaped generational proxy
F,1948,78,0.0128901599,[std] INSEE-shaped generational proxy
F,1948,79,0.0143722247,[std] INSEE-shaped generational proxy
F,1948,80,0.0160272970,[std] INSEE-shaped generational proxy
F,1948,81,0.0178752240,[std] INSEE-shaped generational proxy
F,1948,82,0.0199380427,[std] INSEE-shaped generational proxy
F,1948,83,0.0222401991,[std] INSEE-shaped generational proxy
F,1948,84,0.0248087841,[std] INSEE-shaped generational proxy
F,1948,85,0.0276737857,[std] INSEE-shaped generational proxy
F,1948,86,0.0308683556,[std] INSEE-shaped generational proxy
F,1948,87,0.0344290894,[std] INSEE-shaped generational proxy
F,1948,88,0.0383963180,[std] INSEE-shaped generational proxy
F,1948,89,0.0428144051,[std] INSEE-shaped generational proxy
F,1948,90,0.0477320468,[std] INSEE-shaped generational proxy
F,1948,91,0.0532025647,[std] INSEE-shaped generational proxy
F,1948,92,0.0592841837,[std] INSEE-shaped generational proxy
F,1948,93,0.0660402814,[std] INSEE-shaped generational proxy
F,1948,94,0.0735395920,[std] INSEE-shaped generational proxy
F,1948,95,0.0818563463,[std] INSEE-shaped generational proxy
F,1948,96,0.0910703192,[std] INSEE-shaped generational proxy
F,1948,97,0.1012667567,[std] INSEE-shaped generational proxy
F,1948,98,0.1125361416,[std] INSEE-shaped generational proxy
F,1948,99,0.1249737551,[std] INSEE-shaped generational proxy
F,1948,100,0.1386789789,[std] INSEE-shaped generational proxy
F,1948,101,0.1537542783,[std] INSEE-shaped generational proxy
F,1948,102,0.1703037972,[std] INSEE-shaped generational proxy
F,1948,103,0.1884314878,[std] INSEE-shaped generational proxy
F,1948,104,0.2082386958,[std] INSEE-shaped generational proxy
